WJetAlpgen
   variableName            min1            max1            min2            max2             Npass          errNpass          EffRel       errEffRel          EffAbs       errEffAbs
        PassHLT            -inf            +inf               -               -          93307.46             79.79         1.0e+00         1.2e-03         6.8e-01         5.8e-04
       nEle_all            -inf            +inf               -               -          93307.46             79.79         1.0e+00         1.2e-03         6.8e-01         5.8e-04
     nEle_PtCut            -inf            +inf               -               -          93307.46             79.79         1.0e+00         1.2e-03         6.8e-01         5.8e-04
nEle_PtCut_IDISO_noOvrlp          1.0000            +inf               -               -            546.16             10.84         5.9e-03         1.2e-04         4.0e-03         7.9e-05
Pt1stEle_IDISO_NoOvrlp         30.0000            +inf               -               -            546.16             10.84         1.0e+00         2.8e-02         4.0e-03         7.9e-05
Eta1stEle_IDISO_NoOvrlp            -inf            +inf               -               -            546.16             10.84         1.0e+00         2.8e-02         4.0e-03         7.9e-05
mEta1stEle_IDISO_NoOvrlp            -inf          2.5000               -               -            546.16             10.84         1.0e+00         2.8e-02         4.0e-03         7.9e-05
Pt2ndEle_IDISO_NoOvrlp         30.0000            +inf               -               -            546.16             10.84         1.0e+00         2.8e-02         4.0e-03         7.9e-05
Eta2ndEle_IDISO_NoOvrlp            -inf            +inf               -               -            546.16             10.84         1.0e+00         2.8e-02         4.0e-03         7.9e-05
mEta2ndEle_IDISO_NoOvrlp            -inf          2.5000               -               -            545.73             10.83         1.0e+00         2.8e-02         4.0e-03         7.9e-05
maxMEtaEles_IDISO_NoOvrl            -inf            +inf               -               -            545.73             10.83         1.0e+00         2.8e-02         4.0e-03         7.9e-05
        Mee_PAS            -inf            +inf               -               -            545.73             10.83         1.0e+00         2.8e-02         4.0e-03         7.9e-05
      sTele_PAS            -inf            +inf               -               -            545.73             10.83         1.0e+00         2.8e-02         4.0e-03         7.9e-05
       nJet_PAS            -inf            +inf               -               -            545.73             10.83         1.0e+00         2.8e-02         4.0e-03         7.9e-05
       nJet_all            -inf            +inf               -               -            545.73             10.83         1.0e+00         2.8e-02         4.0e-03         7.9e-05
     nJet_PtCut            -inf            +inf               -               -            545.73             10.83         1.0e+00         2.8e-02         4.0e-03         7.9e-05
nJet_PtCut_noOvrlp            -inf            +inf               -               -            545.73             10.83         1.0e+00         2.8e-02         4.0e-03         7.9e-05
nJet_PtCut_noOvrlp_ID          1.0000            +inf               -               -            410.81              9.40         7.5e-01         2.3e-02         3.0e-03         6.9e-05
Pt1stJet_noOvrlp_ID         30.0000            +inf               -               -            410.81              9.40         1.0e+00         3.2e-02         3.0e-03         6.9e-05
Eta1stJet_noOvrlp_ID            -inf            +inf               -               -            410.81              9.40         1.0e+00         3.2e-02         3.0e-03         6.9e-05
mEta1stJet_noOvrlp_ID            -inf          3.0000               -               -            406.49              9.35         9.9e-01         3.2e-02         3.0e-03         6.9e-05
Pt2ndJet_noOvrlp_ID         30.0000            +inf               -               -            406.49              9.35         1.0e+00         3.3e-02         3.0e-03         6.9e-05
Eta2ndJet_noOvrlp_ID            -inf            +inf               -               -            406.49              9.35         1.0e+00         3.3e-02         3.0e-03         6.9e-05
mEta2ndJet_noOvrlp_ID            -inf          3.0000               -               -            393.54              9.20         9.7e-01         3.2e-02         2.9e-03         6.7e-05
maxMEtaJets_noOvrlp_ID            -inf            +inf               -               -            393.54              9.20         1.0e+00         3.3e-02         2.9e-03         6.7e-05
minDRej_selecPairs          0.7000            +inf               -               -            376.49              9.00         9.6e-01         3.2e-02         2.8e-03         6.6e-05
minDRej_unselPairs          0.7000            +inf               -               -            361.16              8.82         9.6e-01         3.3e-02         2.6e-03         6.5e-05
   Pt1stJet_PAS            -inf            +inf               -               -            361.16              8.82         1.0e+00         3.5e-02         2.6e-03         6.5e-05
  Eta1stJet_PAS            -inf            +inf               -               -            361.16              8.82         1.0e+00         3.5e-02         2.6e-03         6.5e-05
   Pt2ndJet_PAS            -inf            +inf               -               -            361.16              8.82         1.0e+00         3.5e-02         2.6e-03         6.5e-05
  Eta2ndJet_PAS            -inf            +inf               -               -            361.16              8.82         1.0e+00         3.5e-02         2.6e-03         6.5e-05
         sT_PAS            -inf            +inf               -               -            361.16              8.82         1.0e+00         3.5e-02         2.6e-03         6.5e-05
Mej_1stPair_PAS            -inf            +inf               -               -            361.16              8.82         1.0e+00         3.5e-02         2.6e-03         6.5e-05
Mej_2ndPair_PAS            -inf            +inf               -               -            361.16              8.82         1.0e+00         3.5e-02         2.6e-03         6.5e-05
            Mee        100.0000            +inf               -               -            225.37              6.97         6.2e-01         2.5e-02         1.7e-03         5.1e-05
             sT        280.0000            +inf               -               -            123.91              5.17         5.5e-01         2.9e-02         9.1e-04         3.8e-05
   minDeltaR_ej            -inf            +inf               -               -            123.91              5.17         1.0e+00         5.9e-02         9.1e-04         3.8e-05
   maxDeltaR_ej            -inf            +inf               -               -            123.91              5.17         1.0e+00         5.9e-02         9.1e-04         3.8e-05
    Mej_1stPair            -inf            +inf               -               -            123.91              5.17         1.0e+00         5.9e-02         9.1e-04         3.8e-05
    Mej_2ndPair            -inf            +inf               -               -            123.91              5.17         1.0e+00         5.9e-02         9.1e-04         3.8e-05


DATA
   variableName            min1            max1            min2            max2             Npass          errNpass          EffRel       errEffRel          EffAbs       errEffAbs
          nocut               -               -               -               -       18932992.00              0.00         1.0e+00         0.0e+00         1.0e+00         0.0e+00
           skim               -               -               -               -       15271987.00           1599.36         8.1e-01         8.4e-05         8.1e-01         8.4e-05
      PassBPTX0          0.0000          1.0000               -               -       14955064.00           1661.09         9.8e-01         1.5e-04         7.9e-01         8.8e-05
   PassPhysDecl            -inf            +inf               -               -       14955064.00           1661.09         1.0e+00         1.6e-04         7.9e-01         8.8e-05
PassBeamScraping          0.0000          1.0000               -               -       14954616.00           1661.15         1.0e+00         1.6e-04         7.9e-01         8.8e-05
PassPrimaryVertex          0.0000          1.0000               -               -       14785777.00           1691.87         9.9e-01         1.6e-04         7.8e-01         8.9e-05
PassHBHENoiseFilter            -inf            +inf               -               -       14785777.00           1691.87         1.0e+00         1.6e-04         7.8e-01         8.9e-05
        PassHLT            -inf            +inf               -               -       14785777.00           1691.87         1.0e+00         1.6e-04         7.8e-01         8.9e-05
       nEle_all            -inf            +inf               -               -       14785777.00           1691.87         1.0e+00         1.6e-04         7.8e-01         8.9e-05
     nEle_PtCut            -inf            +inf               -               -       14785777.00           1691.87         1.0e+00         1.6e-04         7.8e-01         8.9e-05
nEle_PtCut_IDISO_noOvrlp          1.0000            +inf               -               -            221.00             14.87         1.5e-05         1.0e-06         1.2e-05         7.9e-07
Pt1stEle_IDISO_NoOvrlp         30.0000            +inf               -               -            221.00             14.87         1.0e+00         9.5e-02         1.2e-05         7.9e-07
Eta1stEle_IDISO_NoOvrlp            -inf            +inf               -               -            221.00             14.87         1.0e+00         9.5e-02         1.2e-05         7.9e-07
mEta1stEle_IDISO_NoOvrlp            -inf          2.5000               -               -            221.00             14.87         1.0e+00         9.5e-02         1.2e-05         7.9e-07
Pt2ndEle_IDISO_NoOvrlp         30.0000            +inf               -               -            221.00             14.87         1.0e+00         9.5e-02         1.2e-05         7.9e-07
Eta2ndEle_IDISO_NoOvrlp            -inf            +inf               -               -            221.00             14.87         1.0e+00         9.5e-02         1.2e-05         7.9e-07
mEta2ndEle_IDISO_NoOvrlp            -inf          2.5000               -               -            221.00             14.87         1.0e+00         9.5e-02         1.2e-05         7.9e-07
maxMEtaEles_IDISO_NoOvrl            -inf            +inf               -               -            221.00             14.87         1.0e+00         9.5e-02         1.2e-05         7.9e-07
        Mee_PAS            -inf            +inf               -               -            221.00             14.87         1.0e+00         9.5e-02         1.2e-05         7.9e-07
      sTele_PAS            -inf            +inf               -               -            221.00             14.87         1.0e+00         9.5e-02         1.2e-05         7.9e-07
       nJet_PAS            -inf            +inf               -               -            221.00             14.87         1.0e+00         9.5e-02         1.2e-05         7.9e-07
       nJet_all            -inf            +inf               -               -            221.00             14.87         1.0e+00         9.5e-02         1.2e-05         7.9e-07
     nJet_PtCut            -inf            +inf               -               -            221.00             14.87         1.0e+00         9.5e-02         1.2e-05         7.9e-07
nJet_PtCut_noOvrlp            -inf            +inf               -               -            221.00             14.87         1.0e+00         9.5e-02         1.2e-05         7.9e-07
nJet_PtCut_noOvrlp_ID          1.0000            +inf               -               -              9.00              3.00         4.1e-02         1.4e-02         4.8e-07         1.6e-07
Pt1stJet_noOvrlp_ID         30.0000            +inf               -               -              9.00              3.00         1.0e+00         4.7e-01         4.8e-07         1.6e-07
Eta1stJet_noOvrlp_ID            -inf            +inf               -               -              9.00              3.00         1.0e+00         4.7e-01         4.8e-07         1.6e-07
mEta1stJet_noOvrlp_ID            -inf          3.0000               -               -              9.00              3.00         1.0e+00         4.7e-01         4.8e-07         1.6e-07
Pt2ndJet_noOvrlp_ID         30.0000            +inf               -               -              9.00              3.00         1.0e+00         4.7e-01         4.8e-07         1.6e-07
Eta2ndJet_noOvrlp_ID            -inf            +inf               -               -              9.00              3.00         1.0e+00         4.7e-01         4.8e-07         1.6e-07
mEta2ndJet_noOvrlp_ID            -inf          3.0000               -               -              8.00              2.83         8.9e-01         4.3e-01         4.2e-07         1.5e-07
maxMEtaJets_noOvrlp_ID            -inf            +inf               -               -              8.00              2.83         1.0e+00         5.0e-01         4.2e-07         1.5e-07
minDRej_selecPairs          0.7000            +inf               -               -              8.00              2.83         1.0e+00         5.0e-01         4.2e-07         1.5e-07
minDRej_unselPairs          0.7000            +inf               -               -              7.00              2.65         8.8e-01         4.5e-01         3.7e-07         1.4e-07
   Pt1stJet_PAS            -inf            +inf               -               -              7.00              2.65         1.0e+00         5.3e-01         3.7e-07         1.4e-07
  Eta1stJet_PAS            -inf            +inf               -               -              7.00              2.65         1.0e+00         5.3e-01         3.7e-07         1.4e-07
   Pt2ndJet_PAS            -inf            +inf               -               -              7.00              2.65         1.0e+00         5.3e-01         3.7e-07         1.4e-07
  Eta2ndJet_PAS            -inf            +inf               -               -              7.00              2.65         1.0e+00         5.3e-01         3.7e-07         1.4e-07
         sT_PAS            -inf            +inf               -               -              7.00              2.65         1.0e+00         5.3e-01         3.7e-07         1.4e-07
Mej_1stPair_PAS            -inf            +inf               -               -              7.00              2.65         1.0e+00         5.3e-01         3.7e-07         1.4e-07
Mej_2ndPair_PAS            -inf            +inf               -               -              7.00              2.65         1.0e+00         5.3e-01         3.7e-07         1.4e-07
            Mee        100.0000            +inf               -               -              1.00              1.00         1.4e-01         1.5e-01         5.3e-08         5.3e-08
             sT        280.0000            +inf               -               -              0.00              0.00         0.0e+00         0.0e+00         0.0e+00         0.0e+00
   minDeltaR_ej            -inf            +inf               -               -              0.00              0.00         0.0e+00         0.0e+00         0.0e+00         0.0e+00
   maxDeltaR_ej            -inf            +inf               -               -              0.00              0.00         0.0e+00         0.0e+00         0.0e+00         0.0e+00
    Mej_1stPair            -inf            +inf               -               -              0.00              0.00         0.0e+00         0.0e+00         0.0e+00         0.0e+00
    Mej_2ndPair            -inf            +inf               -               -              0.00              0.00         0.0e+00         0.0e+00         0.0e+00         0.0e+00


WZ
   variableName            min1            max1            min2            max2             Npass          errNpass          EffRel       errEffRel          EffAbs       errEffAbs
          nocut               -               -               -               -          15049.22              0.00         1.0e+00         0.0e+00         1.0e+00         0.0e+00
           skim               -               -               -               -           5812.27             21.32         3.9e-01         1.4e-03         3.9e-01         1.4e-03
      PassBPTX0          0.0000          1.0000               -               -           5812.27             21.32         1.0e+00         5.2e-03         3.9e-01         1.4e-03
   PassPhysDecl            -inf            +inf               -               -           5812.27             21.32         1.0e+00         5.2e-03         3.9e-01         1.4e-03
PassBeamScraping          0.0000          1.0000               -               -           5812.27             21.32         1.0e+00         5.2e-03         3.9e-01         1.4e-03
PassPrimaryVertex          0.0000          1.0000               -               -           5810.23             21.32         1.0e+00         5.2e-03         3.9e-01         1.4e-03
PassHBHENoiseFilter            -inf            +inf               -               -           5810.23             21.32         1.0e+00         5.2e-03         3.9e-01         1.4e-03
        PassHLT            -inf            +inf               -               -           5810.23             21.32         1.0e+00         5.2e-03         3.9e-01         1.4e-03
       nEle_all            -inf            +inf               -               -           5810.23             21.32         1.0e+00         5.2e-03         3.9e-01         1.4e-03
     nEle_PtCut            -inf            +inf               -               -           5810.23             21.32         1.0e+00         5.2e-03         3.9e-01         1.4e-03
nEle_PtCut_IDISO_noOvrlp          1.0000            +inf               -               -            162.19              4.52         2.8e-02         7.8e-04         1.1e-02         3.0e-04
Pt1stEle_IDISO_NoOvrlp         30.0000            +inf               -               -            162.19              4.52         1.0e+00         3.9e-02         1.1e-02         3.0e-04
Eta1stEle_IDISO_NoOvrlp            -inf            +inf               -               -            162.19              4.52         1.0e+00         3.9e-02         1.1e-02         3.0e-04
mEta1stEle_IDISO_NoOvrlp            -inf          2.5000               -               -            162.06              4.52         1.0e+00         3.9e-02         1.1e-02         3.0e-04
Pt2ndEle_IDISO_NoOvrlp         30.0000            +inf               -               -            162.06              4.52         1.0e+00         3.9e-02         1.1e-02         3.0e-04
Eta2ndEle_IDISO_NoOvrlp            -inf            +inf               -               -            162.06              4.52         1.0e+00         3.9e-02         1.1e-02         3.0e-04
mEta2ndEle_IDISO_NoOvrlp            -inf          2.5000               -               -            162.06              4.52         1.0e+00         3.9e-02         1.1e-02         3.0e-04
maxMEtaEles_IDISO_NoOvrl            -inf            +inf               -               -            162.06              4.52         1.0e+00         3.9e-02         1.1e-02         3.0e-04
        Mee_PAS            -inf            +inf               -               -            162.06              4.52         1.0e+00         3.9e-02         1.1e-02         3.0e-04
      sTele_PAS            -inf            +inf               -               -            162.06              4.52         1.0e+00         3.9e-02         1.1e-02         3.0e-04
       nJet_PAS            -inf            +inf               -               -            162.06              4.52         1.0e+00         3.9e-02         1.1e-02         3.0e-04
       nJet_all            -inf            +inf               -               -            162.06              4.52         1.0e+00         3.9e-02         1.1e-02         3.0e-04
     nJet_PtCut            -inf            +inf               -               -            162.06              4.52         1.0e+00         3.9e-02         1.1e-02         3.0e-04
nJet_PtCut_noOvrlp            -inf            +inf               -               -            162.06              4.52         1.0e+00         3.9e-02         1.1e-02         3.0e-04
nJet_PtCut_noOvrlp_ID          1.0000            +inf               -               -             55.93              2.67         3.5e-01         1.9e-02         3.7e-03         1.8e-04
Pt1stJet_noOvrlp_ID         30.0000            +inf               -               -             55.93              2.67         1.0e+00         6.7e-02         3.7e-03         1.8e-04
Eta1stJet_noOvrlp_ID            -inf            +inf               -               -             55.93              2.67         1.0e+00         6.7e-02         3.7e-03         1.8e-04
mEta1stJet_noOvrlp_ID            -inf          3.0000               -               -             51.98              2.57         9.3e-01         6.4e-02         3.5e-03         1.7e-04
Pt2ndJet_noOvrlp_ID         30.0000            +inf               -               -             51.98              2.57         1.0e+00         7.0e-02         3.5e-03         1.7e-04
Eta2ndJet_noOvrlp_ID            -inf            +inf               -               -             51.98              2.57         1.0e+00         7.0e-02         3.5e-03         1.7e-04
mEta2ndJet_noOvrlp_ID            -inf          3.0000               -               -             49.56              2.51         9.5e-01         6.7e-02         3.3e-03         1.7e-04
maxMEtaJets_noOvrlp_ID            -inf            +inf               -               -             49.56              2.51         1.0e+00         7.2e-02         3.3e-03         1.7e-04
minDRej_selecPairs          0.7000            +inf               -               -             48.92              2.49         9.9e-01         7.1e-02         3.3e-03         1.7e-04
minDRej_unselPairs          0.7000            +inf               -               -             47.91              2.47         9.8e-01         7.1e-02         3.2e-03         1.6e-04
   Pt1stJet_PAS            -inf            +inf               -               -             47.91              2.47         1.0e+00         7.3e-02         3.2e-03         1.6e-04
  Eta1stJet_PAS            -inf            +inf               -               -             47.91              2.47         1.0e+00         7.3e-02         3.2e-03         1.6e-04
   Pt2ndJet_PAS            -inf            +inf               -               -             47.91              2.47         1.0e+00         7.3e-02         3.2e-03         1.6e-04
  Eta2ndJet_PAS            -inf            +inf               -               -             47.91              2.47         1.0e+00         7.3e-02         3.2e-03         1.6e-04
         sT_PAS            -inf            +inf               -               -             47.91              2.47         1.0e+00         7.3e-02         3.2e-03         1.6e-04
Mej_1stPair_PAS            -inf            +inf               -               -             47.91              2.47         1.0e+00         7.3e-02         3.2e-03         1.6e-04
Mej_2ndPair_PAS            -inf            +inf               -               -             47.91              2.47         1.0e+00         7.3e-02         3.2e-03         1.6e-04
            Mee        100.0000            +inf               -               -              5.73              0.85         1.2e-01         1.9e-02         3.8e-04         5.7e-05
             sT        280.0000            +inf               -               -              2.17              0.53         3.8e-01         1.1e-01         1.4e-04         3.5e-05
   minDeltaR_ej            -inf            +inf               -               -              2.17              0.53         1.0e+00         3.4e-01         1.4e-04         3.5e-05
   maxDeltaR_ej            -inf            +inf               -               -              2.17              0.53         1.0e+00         3.4e-01         1.4e-04         3.5e-05
    Mej_1stPair            -inf            +inf               -               -              2.17              0.53         1.0e+00         3.4e-01         1.4e-04         3.5e-05
    Mej_2ndPair            -inf            +inf               -               -              2.17              0.53         1.0e+00         3.4e-01         1.4e-04         3.5e-05


LQeejj_M200
   variableName            min1            max1            min2            max2             Npass          errNpass          EffRel       errEffRel          EffAbs       errEffAbs
          nocut               -               -               -               -           9839.87              0.00         1.0e+00         0.0e+00         1.0e+00         0.0e+00
           skim               -               -               -               -           9796.97              2.90         1.0e+00         2.9e-04         1.0e+00         2.9e-04
      PassBPTX0          0.0000          1.0000               -               -           9796.97              2.90         1.0e+00         4.2e-04         1.0e+00         2.9e-04
   PassPhysDecl            -inf            +inf               -               -           9796.97              2.90         1.0e+00         4.2e-04         1.0e+00         2.9e-04
PassBeamScraping          0.0000          1.0000               -               -           9796.58              2.91         1.0e+00         4.2e-04         1.0e+00         3.0e-04
PassPrimaryVertex          0.0000          1.0000               -               -           9792.84              3.04         1.0e+00         4.3e-04         1.0e+00         3.1e-04
PassHBHENoiseFilter            -inf            +inf               -               -           9792.84              3.04         1.0e+00         4.4e-04         1.0e+00         3.1e-04
        PassHLT            -inf            +inf               -               -           9792.84              3.04         1.0e+00         4.4e-04         1.0e+00         3.1e-04
       nEle_all            -inf            +inf               -               -           9792.84              3.04         1.0e+00         4.4e-04         1.0e+00         3.1e-04
     nEle_PtCut            -inf            +inf               -               -           9792.84              3.04         1.0e+00         4.4e-04         1.0e+00         3.1e-04
nEle_PtCut_IDISO_noOvrlp          1.0000            +inf               -               -           5803.75             21.64         5.9e-01         2.2e-03         5.9e-01         2.2e-03
Pt1stEle_IDISO_NoOvrlp         30.0000            +inf               -               -           5803.75             21.64         1.0e+00         5.3e-03         5.9e-01         2.2e-03
Eta1stEle_IDISO_NoOvrlp            -inf            +inf               -               -           5803.75             21.64         1.0e+00         5.3e-03         5.9e-01         2.2e-03
mEta1stEle_IDISO_NoOvrlp            -inf          2.5000               -               -           5802.38             21.65         1.0e+00         5.3e-03         5.9e-01         2.2e-03
Pt2ndEle_IDISO_NoOvrlp         30.0000            +inf               -               -           5802.38             21.65         1.0e+00         5.3e-03         5.9e-01         2.2e-03
Eta2ndEle_IDISO_NoOvrlp            -inf            +inf               -               -           5802.38             21.65         1.0e+00         5.3e-03         5.9e-01         2.2e-03
mEta2ndEle_IDISO_NoOvrlp            -inf          2.5000               -               -           5800.80             21.65         1.0e+00         5.3e-03         5.9e-01         2.2e-03
maxMEtaEles_IDISO_NoOvrl            -inf            +inf               -               -           5800.80             21.65         1.0e+00         5.3e-03         5.9e-01         2.2e-03
        Mee_PAS            -inf            +inf               -               -           5800.80             21.65         1.0e+00         5.3e-03         5.9e-01         2.2e-03
      sTele_PAS            -inf            +inf               -               -           5800.80             21.65         1.0e+00         5.3e-03         5.9e-01         2.2e-03
       nJet_PAS            -inf            +inf               -               -           5800.80             21.65         1.0e+00         5.3e-03         5.9e-01         2.2e-03
       nJet_all            -inf            +inf               -               -           5800.80             21.65         1.0e+00         5.3e-03         5.9e-01         2.2e-03
     nJet_PtCut            -inf            +inf               -               -           5800.80             21.65         1.0e+00         5.3e-03         5.9e-01         2.2e-03
nJet_PtCut_noOvrlp            -inf            +inf               -               -           5800.80             21.65         1.0e+00         5.3e-03         5.9e-01         2.2e-03
nJet_PtCut_noOvrlp_ID          1.0000            +inf               -               -           5384.57             21.90         9.3e-01         5.1e-03         5.5e-01         2.2e-03
Pt1stJet_noOvrlp_ID         30.0000            +inf               -               -           5384.57             21.90         1.0e+00         5.8e-03         5.5e-01         2.2e-03
Eta1stJet_noOvrlp_ID            -inf            +inf               -               -           5384.57             21.90         1.0e+00         5.8e-03         5.5e-01         2.2e-03
mEta1stJet_noOvrlp_ID            -inf          3.0000               -               -           5361.55             21.91         1.0e+00         5.7e-03         5.4e-01         2.2e-03
Pt2ndJet_noOvrlp_ID         30.0000            +inf               -               -           5361.55             21.91         1.0e+00         5.8e-03         5.4e-01         2.2e-03
Eta2ndJet_noOvrlp_ID            -inf            +inf               -               -           5361.55             21.91         1.0e+00         5.8e-03         5.4e-01         2.2e-03
mEta2ndJet_noOvrlp_ID            -inf          3.0000               -               -           5266.10             21.95         9.8e-01         5.7e-03         5.4e-01         2.2e-03
maxMEtaJets_noOvrlp_ID            -inf            +inf               -               -           5266.10             21.95         1.0e+00         5.9e-03         5.4e-01         2.2e-03
minDRej_selecPairs          0.7000            +inf               -               -           5198.99             21.97         9.9e-01         5.9e-03         5.3e-01         2.2e-03
minDRej_unselPairs          0.7000            +inf               -               -           5013.81             22.00         9.6e-01         5.9e-03         5.1e-01         2.2e-03
   Pt1stJet_PAS            -inf            +inf               -               -           5013.81             22.00         1.0e+00         6.2e-03         5.1e-01         2.2e-03
  Eta1stJet_PAS            -inf            +inf               -               -           5013.81             22.00         1.0e+00         6.2e-03         5.1e-01         2.2e-03
   Pt2ndJet_PAS            -inf            +inf               -               -           5013.81             22.00         1.0e+00         6.2e-03         5.1e-01         2.2e-03
  Eta2ndJet_PAS            -inf            +inf               -               -           5013.81             22.00         1.0e+00         6.2e-03         5.1e-01         2.2e-03
         sT_PAS            -inf            +inf               -               -           5013.81             22.00         1.0e+00         6.2e-03         5.1e-01         2.2e-03
Mej_1stPair_PAS            -inf            +inf               -               -           5013.81             22.00         1.0e+00         6.2e-03         5.1e-01         2.2e-03
Mej_2ndPair_PAS            -inf            +inf               -               -           5013.81             22.00         1.0e+00         6.2e-03         5.1e-01         2.2e-03
            Mee        100.0000            +inf               -               -           4064.46             21.67         8.1e-01         5.6e-03         4.1e-01         2.2e-03
             sT        280.0000            +inf               -               -           3883.99             21.51         9.6e-01         7.3e-03         3.9e-01         2.2e-03
   minDeltaR_ej            -inf            +inf               -               -           3883.99             21.51         1.0e+00         7.8e-03         3.9e-01         2.2e-03
   maxDeltaR_ej            -inf            +inf               -               -           3883.99             21.51         1.0e+00         7.8e-03         3.9e-01         2.2e-03
    Mej_1stPair            -inf            +inf               -               -           3883.99             21.51         1.0e+00         7.8e-03         3.9e-01         2.2e-03
    Mej_2ndPair            -inf            +inf               -               -           3883.99             21.51         1.0e+00         7.8e-03         3.9e-01         2.2e-03


QCD_Madgraph
   variableName            min1            max1            min2            max2             Npass          errNpass          EffRel       errEffRel          EffAbs       errEffAbs
          nocut               -               -               -               -     5933924887.04              0.00         1.0e+00         0.0e+00         1.0e+00         0.0e+00
           skim               -               -               -               -      834592972.64         637915.32         1.4e-01         1.1e-04         1.4e-01         1.1e-04
      PassBPTX0          0.0000          1.0000               -               -      834592972.64         637915.32         1.0e+00         1.1e-03         1.4e-01         1.1e-04
   PassPhysDecl            -inf            +inf               -               -      834592972.64         637915.32         1.0e+00         1.1e-03         1.4e-01         1.1e-04
PassBeamScraping          0.0000          1.0000               -               -      834587130.48         637913.47         1.0e+00         1.1e-03         1.4e-01         1.1e-04
PassPrimaryVertex          0.0000          1.0000               -               -      834390478.34         637850.81         1.0e+00         1.1e-03         1.4e-01         1.1e-04
PassHBHENoiseFilter            -inf            +inf               -               -      834390478.34         637850.81         1.0e+00         1.1e-03         1.4e-01         1.1e-04
        PassHLT            -inf            +inf               -               -      834390478.34         637850.81         1.0e+00         1.1e-03         1.4e-01         1.1e-04
       nEle_all            -inf            +inf               -               -      834390478.34         637850.81         1.0e+00         1.1e-03         1.4e-01         1.1e-04
     nEle_PtCut            -inf            +inf               -               -      834390478.34         637850.81         1.0e+00         1.1e-03         1.4e-01         1.1e-04
nEle_PtCut_IDISO_noOvrlp          1.0000            +inf               -               -              0.04              0.04         5.0e-11         5.0e-11         7.1e-12         7.1e-12
Pt1stEle_IDISO_NoOvrlp         30.0000            +inf               -               -              0.04              0.04         1.0e+00         1.4e+00         7.1e-12         7.1e-12
Eta1stEle_IDISO_NoOvrlp            -inf            +inf               -               -              0.04              0.04         1.0e+00         1.4e+00         7.1e-12         7.1e-12
mEta1stEle_IDISO_NoOvrlp            -inf          2.5000               -               -              0.04              0.04         1.0e+00         1.4e+00         7.1e-12         7.1e-12
Pt2ndEle_IDISO_NoOvrlp         30.0000            +inf               -               -              0.04              0.04         1.0e+00         1.4e+00         7.1e-12         7.1e-12
Eta2ndEle_IDISO_NoOvrlp            -inf            +inf               -               -              0.04              0.04         1.0e+00         1.4e+00         7.1e-12         7.1e-12
mEta2ndEle_IDISO_NoOvrlp            -inf          2.5000               -               -              0.04              0.04         1.0e+00         1.4e+00         7.1e-12         7.1e-12
maxMEtaEles_IDISO_NoOvrl            -inf            +inf               -               -              0.04              0.04         1.0e+00         1.4e+00         7.1e-12         7.1e-12
        Mee_PAS            -inf            +inf               -               -              0.04              0.04         1.0e+00         1.4e+00         7.1e-12         7.1e-12
      sTele_PAS            -inf            +inf               -               -              0.04              0.04         1.0e+00         1.4e+00         7.1e-12         7.1e-12
       nJet_PAS            -inf            +inf               -               -              0.04              0.04         1.0e+00         1.4e+00         7.1e-12         7.1e-12
       nJet_all            -inf            +inf               -               -              0.04              0.04         1.0e+00         1.4e+00         7.1e-12         7.1e-12
     nJet_PtCut            -inf            +inf               -               -              0.04              0.04         1.0e+00         1.4e+00         7.1e-12         7.1e-12
nJet_PtCut_noOvrlp            -inf            +inf               -               -              0.04              0.04         1.0e+00         1.4e+00         7.1e-12         7.1e-12
nJet_PtCut_noOvrlp_ID          1.0000            +inf               -               -              0.04              0.04         1.0e+00         1.4e+00         7.1e-12         7.1e-12
Pt1stJet_noOvrlp_ID         30.0000            +inf               -               -              0.04              0.04         1.0e+00         1.4e+00         7.1e-12         7.1e-12
Eta1stJet_noOvrlp_ID            -inf            +inf               -               -              0.04              0.04         1.0e+00         1.4e+00         7.1e-12         7.1e-12
mEta1stJet_noOvrlp_ID            -inf          3.0000               -               -              0.04              0.04         1.0e+00         1.4e+00         7.1e-12         7.1e-12
Pt2ndJet_noOvrlp_ID         30.0000            +inf               -               -              0.04              0.04         1.0e+00         1.4e+00         7.1e-12         7.1e-12
Eta2ndJet_noOvrlp_ID            -inf            +inf               -               -              0.04              0.04         1.0e+00         1.4e+00         7.1e-12         7.1e-12
mEta2ndJet_noOvrlp_ID            -inf          3.0000               -               -              0.04              0.04         1.0e+00         1.4e+00         7.1e-12         7.1e-12
maxMEtaJets_noOvrlp_ID            -inf            +inf               -               -              0.04              0.04         1.0e+00         1.4e+00         7.1e-12         7.1e-12
minDRej_selecPairs          0.7000            +inf               -               -              0.04              0.04         1.0e+00         1.4e+00         7.1e-12         7.1e-12
minDRej_unselPairs          0.7000            +inf               -               -              0.04              0.04         1.0e+00         1.4e+00         7.1e-12         7.1e-12
   Pt1stJet_PAS            -inf            +inf               -               -              0.04              0.04         1.0e+00         1.4e+00         7.1e-12         7.1e-12
  Eta1stJet_PAS            -inf            +inf               -               -              0.04              0.04         1.0e+00         1.4e+00         7.1e-12         7.1e-12
   Pt2ndJet_PAS            -inf            +inf               -               -              0.04              0.04         1.0e+00         1.4e+00         7.1e-12         7.1e-12
  Eta2ndJet_PAS            -inf            +inf               -               -              0.04              0.04         1.0e+00         1.4e+00         7.1e-12         7.1e-12
