WJetAlpgen
   variableName            min1            max1            min2            max2             Npass          errNpass          EffRel       errEffRel          EffAbs       errEffAbs
          nocut               -               -               -               -              1.57              0.00         1.0e+00         0.0e+00         1.0e+00         0.0e+00
           skim               -               -               -               -              1.54              0.00         9.8e-01         6.4e-04         9.8e-01         6.4e-04
      PassBPTX0          0.0000          1.0000               -               -              1.54              0.00         1.0e+00         9.2e-04         9.8e-01         6.4e-04
   PassPhysDecl            -inf            +inf               -               -              1.54              0.00         1.0e+00         9.2e-04         9.8e-01         6.4e-04
PassBeamScraping          0.0000          1.0000               -               -              1.54              0.00         1.0e+00         9.2e-04         9.8e-01         6.4e-04
PassPrimaryVertex          0.0000          1.0000               -               -              1.54              0.00         1.0e+00         9.2e-04         9.8e-01         6.4e-04
PassHBHENoiseFilter            -inf            +inf               -               -              1.54              0.00         1.0e+00         9.2e-04         9.8e-01         6.4e-04
        PassHLT          0.0000          1.0000               -               -              1.53              0.00         1.0e+00         9.2e-04         9.8e-01         6.4e-04
       nEle_all            -inf            +inf               -               -              1.53              0.00         1.0e+00         9.2e-04         9.8e-01         6.4e-04
     nEle_PtCut            -inf            +inf               -               -              1.53              0.00         1.0e+00         9.2e-04         9.8e-01         6.4e-04
nEle_PtCut_IDISO_noOvrlp          1.0000            +inf               -               -              0.00              0.00         1.3e-03         8.5e-07         1.3e-03         0.0e+00
Pt1stEle_IDISO_NoOvrlp         30.0000            +inf               -               -              0.00              0.00         1.0e+00         0.0e+00         1.3e-03         0.0e+00
Eta1stEle_IDISO_NoOvrlp            -inf            +inf               -               -              0.00              0.00         1.0e+00         0.0e+00         1.3e-03         0.0e+00
mEta1stEle_IDISO_NoOvrlp            -inf          2.5000               -               -              0.00              0.00         1.0e+00         0.0e+00         1.3e-03         0.0e+00
Pt2ndEle_IDISO_NoOvrlp         30.0000            +inf               -               -              0.00              0.00         1.0e+00         0.0e+00         1.3e-03         0.0e+00
Eta2ndEle_IDISO_NoOvrlp            -inf            +inf               -               -              0.00              0.00         1.0e+00         0.0e+00         1.3e-03         0.0e+00
mEta2ndEle_IDISO_NoOvrlp            -inf          2.5000               -               -              0.00              0.00         1.0e+00         0.0e+00         1.3e-03         0.0e+00
maxMEtaEles_IDISO_NoOvrl            -inf            +inf               -               -              0.00              0.00         1.0e+00         0.0e+00         1.3e-03         0.0e+00
        Mee_PAS            -inf            +inf               -               -              0.00              0.00         1.0e+00         0.0e+00         1.3e-03         0.0e+00
      sTele_PAS            -inf            +inf               -               -              0.00              0.00         1.0e+00         0.0e+00         1.3e-03         0.0e+00
       nJet_PAS            -inf            +inf               -               -              0.00              0.00         1.0e+00         0.0e+00         1.3e-03         0.0e+00
   Pt1stJet_PAS            -inf            +inf               -               -              0.00              0.00         1.0e+00         0.0e+00         1.3e-03         0.0e+00
  Eta1stJet_PAS            -inf            +inf               -               -              0.00              0.00         1.0e+00         0.0e+00         1.3e-03         0.0e+00
   Pt2ndJet_PAS            -inf            +inf               -               -              0.00              0.00         5.0e-01         0.0e+00         6.4e-04         0.0e+00
  Eta2ndJet_PAS            -inf            +inf               -               -              0.00              0.00         1.0e+00         0.0e+00         6.4e-04         0.0e+00
       nJet_all            -inf            +inf               -               -              0.00              0.00         1.0e+00         0.0e+00         6.4e-04         0.0e+00
     nJet_PtCut            -inf            +inf               -               -              0.00              0.00         1.0e+00         0.0e+00         6.4e-04         0.0e+00
nJet_PtCut_noOvrlp            -inf            +inf               -               -              0.00              0.00         1.0e+00         0.0e+00         6.4e-04         0.0e+00
nJet_PtCut_noOvrlp_ID          1.0000            +inf               -               -              0.00              0.00         1.0e+00         0.0e+00         6.4e-04         0.0e+00
Pt1stJet_noOvrlp_ID         30.0000            +inf               -               -              0.00              0.00         1.0e+00         0.0e+00         6.4e-04         0.0e+00
Eta1stJet_noOvrlp_ID            -inf            +inf               -               -              0.00              0.00         1.0e+00         0.0e+00         6.4e-04         0.0e+00
mEta1stJet_noOvrlp_ID            -inf          3.0000               -               -              0.00              0.00         1.0e+00         0.0e+00         6.4e-04         0.0e+00
Pt2ndJet_noOvrlp_ID         30.0000            +inf               -               -              0.00              0.00         1.0e+00         0.0e+00         6.4e-04         0.0e+00
Eta2ndJet_noOvrlp_ID            -inf            +inf               -               -              0.00              0.00         1.0e+00         0.0e+00         6.4e-04         0.0e+00
mEta2ndJet_noOvrlp_ID            -inf          3.0000               -               -              0.00              0.00         1.0e+00         0.0e+00         6.4e-04         0.0e+00
maxMEtaJets_noOvrlp_ID            -inf            +inf               -               -              0.00              0.00         1.0e+00         0.0e+00         6.4e-04         0.0e+00
         sT_PAS            -inf            +inf               -               -              0.00              0.00         1.0e+00         0.0e+00         6.4e-04         0.0e+00
            Mee        100.0000            +inf               -               -              0.00              0.00         1.0e+00         0.0e+00         6.4e-04         0.0e+00
             sT        300.0000            +inf               -               -              0.00              0.00         1.0e+00         0.0e+00         6.4e-04         0.0e+00
    Mej_1stPair            -inf            +inf               -               -              0.00              0.00         1.0e+00         0.0e+00         6.4e-04         0.0e+00
    Mej_2ndPair            -inf            +inf               -               -              0.00              0.00         1.0e+00         0.0e+00         6.4e-04         0.0e+00


ZeeJetPythia
   variableName            min1            max1            min2            max2             Npass          errNpass          EffRel       errEffRel          EffAbs       errEffAbs
          nocut               -               -               -               -        1229056.91              0.00         1.0e+00         0.0e+00         1.0e+00         0.0e+00
           skim               -               -               -               -         383805.27           1087.26         3.1e-01         8.8e-04         3.1e-01         8.8e-04
      PassBPTX0          0.0000          1.0000               -               -         383805.27           1087.26         1.0e+00         4.0e-03         3.1e-01         8.8e-04
   PassPhysDecl            -inf            +inf               -               -         383805.27           1087.26         1.0e+00         4.0e-03         3.1e-01         8.8e-04
PassBeamScraping          0.0000          1.0000               -               -         383805.01           1087.26         1.0e+00         4.0e-03         3.1e-01         8.8e-04
PassPrimaryVertex          0.0000          1.0000               -               -         379888.10           1083.01         9.9e-01         4.0e-03         3.1e-01         8.8e-04
PassHBHENoiseFilter            -inf            +inf               -               -         379888.10           1083.01         1.0e+00         4.0e-03         3.1e-01         8.8e-04
        PassHLT          0.0000          1.0000               -               -         374758.31           1078.22         9.9e-01         4.0e-03         3.0e-01         8.8e-04
       nEle_all            -inf            +inf               -               -         374758.31           1078.22         1.0e+00         4.1e-03         3.0e-01         8.8e-04
     nEle_PtCut            -inf            +inf               -               -         374758.31           1078.22         1.0e+00         4.1e-03         3.0e-01         8.8e-04
nEle_PtCut_IDISO_noOvrlp          1.0000            +inf               -               -         108070.92            670.60         2.9e-01         2.0e-03         8.8e-02         5.5e-04
Pt1stEle_IDISO_NoOvrlp         30.0000            +inf               -               -         108070.92            670.60         1.0e+00         8.8e-03         8.8e-02         5.5e-04
Eta1stEle_IDISO_NoOvrlp            -inf            +inf               -               -         108070.92            670.60         1.0e+00         8.8e-03         8.8e-02         5.5e-04
mEta1stEle_IDISO_NoOvrlp            -inf          2.5000               -               -         107957.34            670.27         1.0e+00         8.8e-03         8.8e-02         5.5e-04
Pt2ndEle_IDISO_NoOvrlp         30.0000            +inf               -               -         107957.34            670.27         1.0e+00         8.8e-03         8.8e-02         5.5e-04
Eta2ndEle_IDISO_NoOvrlp            -inf            +inf               -               -         107957.34            670.27         1.0e+00         8.8e-03         8.8e-02         5.5e-04
mEta2ndEle_IDISO_NoOvrlp            -inf          2.5000               -               -         107848.96            669.96         1.0e+00         8.8e-03         8.8e-02         5.5e-04
maxMEtaEles_IDISO_NoOvrl            -inf            +inf               -               -         107848.96            669.96         1.0e+00         8.8e-03         8.8e-02         5.5e-04
        Mee_PAS            -inf            +inf               -               -         107848.96            669.96         1.0e+00         8.8e-03         8.8e-02         5.5e-04
      sTele_PAS            -inf            +inf               -               -         107848.96            669.96         1.0e+00         8.8e-03         8.8e-02         5.5e-04
       nJet_PAS            -inf            +inf               -               -         107848.96            669.96         1.0e+00         8.8e-03         8.8e-02         5.5e-04
   Pt1stJet_PAS            -inf            +inf               -               -           7574.53             86.46         7.0e-02         9.1e-04         6.2e-03         7.0e-05
  Eta1stJet_PAS            -inf            +inf               -               -           7574.53             86.46         1.0e+00         1.6e-02         6.2e-03         7.0e-05
   Pt2ndJet_PAS            -inf            +inf               -               -           1340.47             47.86         1.8e-01         6.6e-03         1.1e-03         3.9e-05
  Eta2ndJet_PAS            -inf            +inf               -               -           1340.47             47.86         1.0e+00         5.0e-02         1.1e-03         3.9e-05
       nJet_all            -inf            +inf               -               -           1340.47             47.86         1.0e+00         5.0e-02         1.1e-03         3.9e-05
     nJet_PtCut            -inf            +inf               -               -           1340.47             47.86         1.0e+00         5.0e-02         1.1e-03         3.9e-05
nJet_PtCut_noOvrlp            -inf            +inf               -               -           1340.47             47.86         1.0e+00         5.0e-02         1.1e-03         3.9e-05
nJet_PtCut_noOvrlp_ID          1.0000            +inf               -               -           1340.47             47.86         1.0e+00         5.0e-02         1.1e-03         3.9e-05
Pt1stJet_noOvrlp_ID         30.0000            +inf               -               -           1340.47             47.86         1.0e+00         5.0e-02         1.1e-03         3.9e-05
Eta1stJet_noOvrlp_ID            -inf            +inf               -               -           1340.47             47.86         1.0e+00         5.0e-02         1.1e-03         3.9e-05
mEta1stJet_noOvrlp_ID            -inf          3.0000               -               -           1274.00             46.07         9.5e-01         4.8e-02         1.0e-03         3.7e-05
Pt2ndJet_noOvrlp_ID         30.0000            +inf               -               -           1274.00             46.07         1.0e+00         5.1e-02         1.0e-03         3.7e-05
Eta2ndJet_noOvrlp_ID            -inf            +inf               -               -           1274.00             46.07         1.0e+00         5.1e-02         1.0e-03         3.7e-05
mEta2ndJet_noOvrlp_ID            -inf          3.0000               -               -           1150.34             43.54         9.0e-01         4.7e-02         9.4e-04         3.5e-05
maxMEtaJets_noOvrlp_ID            -inf            +inf               -               -           1150.34             43.54         1.0e+00         5.4e-02         9.4e-04         3.5e-05
         sT_PAS            -inf            +inf               -               -           1150.34             43.54         1.0e+00         5.4e-02         9.4e-04         3.5e-05
            Mee        100.0000            +inf               -               -             78.59             10.66         6.8e-02         9.6e-03         6.4e-05         8.7e-06
             sT        300.0000            +inf               -               -             18.59              0.57         2.4e-01         3.3e-02         1.5e-05         4.6e-07
    Mej_1stPair            -inf            +inf               -               -             18.59              0.57         1.0e+00         4.3e-02         1.5e-05         4.6e-07
    Mej_2ndPair            -inf            +inf               -               -             18.59              0.57         1.0e+00         4.3e-02         1.5e-05         4.6e-07


ZZ
   variableName            min1            max1            min2            max2             Npass          errNpass          EffRel       errEffRel          EffAbs       errEffAbs
          nocut               -               -               -               -           1497.71              0.00         1.0e+00         0.0e+00         1.0e+00         0.0e+00
           skim               -               -               -               -            487.20              1.84         3.3e-01         1.2e-03         3.3e-01         1.2e-03
      PassBPTX0          0.0000          1.0000               -               -            487.20              1.84         1.0e+00         5.3e-03         3.3e-01         1.2e-03
   PassPhysDecl            -inf            +inf               -               -            487.20              1.84         1.0e+00         5.3e-03         3.3e-01         1.2e-03
PassBeamScraping          0.0000          1.0000               -               -            487.20              1.84         1.0e+00         5.3e-03         3.3e-01         1.2e-03
PassPrimaryVertex          0.0000          1.0000               -               -            487.01              1.84         1.0e+00         5.3e-03         3.3e-01         1.2e-03
PassHBHENoiseFilter            -inf            +inf               -               -            487.01              1.84         1.0e+00         5.3e-03         3.3e-01         1.2e-03
        PassHLT          0.0000          1.0000               -               -            347.21              1.66         7.1e-01         4.3e-03         2.3e-01         1.1e-03
       nEle_all            -inf            +inf               -               -            347.21              1.66         1.0e+00         6.8e-03         2.3e-01         1.1e-03
     nEle_PtCut            -inf            +inf               -               -            347.21              1.66         1.0e+00         6.8e-03         2.3e-01         1.1e-03
nEle_PtCut_IDISO_noOvrlp          1.0000            +inf               -               -             28.77              0.54         8.3e-02         1.6e-03         1.9e-02         3.6e-04
Pt1stEle_IDISO_NoOvrlp         30.0000            +inf               -               -             28.77              0.54         1.0e+00         2.6e-02         1.9e-02         3.6e-04
Eta1stEle_IDISO_NoOvrlp            -inf            +inf               -               -             28.77              0.54         1.0e+00         2.6e-02         1.9e-02         3.6e-04
mEta1stEle_IDISO_NoOvrlp            -inf          2.5000               -               -             28.75              0.54         1.0e+00         2.6e-02         1.9e-02         3.6e-04
Pt2ndEle_IDISO_NoOvrlp         30.0000            +inf               -               -             28.75              0.54         1.0e+00         2.7e-02         1.9e-02         3.6e-04
Eta2ndEle_IDISO_NoOvrlp            -inf            +inf               -               -             28.75              0.54         1.0e+00         2.7e-02         1.9e-02         3.6e-04
mEta2ndEle_IDISO_NoOvrlp            -inf          2.5000               -               -             28.73              0.54         1.0e+00         2.7e-02         1.9e-02         3.6e-04
maxMEtaEles_IDISO_NoOvrl            -inf            +inf               -               -             28.73              0.54         1.0e+00         2.7e-02         1.9e-02         3.6e-04
        Mee_PAS            -inf            +inf               -               -             28.73              0.54         1.0e+00         2.7e-02         1.9e-02         3.6e-04
      sTele_PAS            -inf            +inf               -               -             28.73              0.54         1.0e+00         2.7e-02         1.9e-02         3.6e-04
       nJet_PAS            -inf            +inf               -               -             28.73              0.54         1.0e+00         2.7e-02         1.9e-02         3.6e-04
   Pt1stJet_PAS            -inf            +inf               -               -             21.19              0.46         7.4e-01         2.1e-02         1.4e-02         3.1e-04
  Eta1stJet_PAS            -inf            +inf               -               -             21.19              0.46         1.0e+00         3.1e-02         1.4e-02         3.1e-04
   Pt2ndJet_PAS            -inf            +inf               -               -             11.40              0.34         5.4e-01         2.0e-02         7.6e-03         2.3e-04
  Eta2ndJet_PAS            -inf            +inf               -               -             11.40              0.34         1.0e+00         4.2e-02         7.6e-03         2.3e-04
       nJet_all            -inf            +inf               -               -             11.40              0.34         1.0e+00         4.2e-02         7.6e-03         2.3e-04
     nJet_PtCut            -inf            +inf               -               -             11.40              0.34         1.0e+00         4.2e-02         7.6e-03         2.3e-04
nJet_PtCut_noOvrlp            -inf            +inf               -               -             11.40              0.34         1.0e+00         4.2e-02         7.6e-03         2.3e-04
nJet_PtCut_noOvrlp_ID          1.0000            +inf               -               -             11.40              0.34         1.0e+00         4.2e-02         7.6e-03         2.3e-04
Pt1stJet_noOvrlp_ID         30.0000            +inf               -               -             11.40              0.34         1.0e+00         4.2e-02         7.6e-03         2.3e-04
Eta1stJet_noOvrlp_ID            -inf            +inf               -               -             11.40              0.34         1.0e+00         4.2e-02         7.6e-03         2.3e-04
mEta1stJet_noOvrlp_ID            -inf          3.0000               -               -             11.11              0.34         9.7e-01         4.1e-02         7.4e-03         2.3e-04
Pt2ndJet_noOvrlp_ID         30.0000            +inf               -               -             11.11              0.34         1.0e+00         4.3e-02         7.4e-03         2.3e-04
Eta2ndJet_noOvrlp_ID            -inf            +inf               -               -             11.11              0.34         1.0e+00         4.3e-02         7.4e-03         2.3e-04
mEta2ndJet_noOvrlp_ID            -inf          3.0000               -               -             10.89              0.33         9.8e-01         4.2e-02         7.3e-03         2.2e-04
maxMEtaJets_noOvrlp_ID            -inf            +inf               -               -             10.89              0.33         1.0e+00         4.3e-02         7.3e-03         2.2e-04
         sT_PAS            -inf            +inf               -               -             10.89              0.33         1.0e+00         4.3e-02         7.3e-03         2.2e-04
            Mee        100.0000            +inf               -               -              1.12              0.11         1.0e-01         1.0e-02         7.5e-04         7.2e-05
             sT        300.0000            +inf               -               -              0.46              0.07         4.1e-01         7.3e-02         3.1e-04         4.6e-05
    Mej_1stPair            -inf            +inf               -               -              0.46              0.07         1.0e+00         2.1e-01         3.1e-04         4.6e-05
    Mej_2ndPair            -inf            +inf               -               -              0.46              0.07         1.0e+00         2.1e-01         3.1e-04         4.6e-05


SingleTop
   variableName            min1            max1            min2            max2             Npass          errNpass          EffRel       errEffRel          EffAbs       errEffAbs
          nocut               -               -               -               -          19901.84              0.00         1.0e+00         0.0e+00         1.0e+00         0.0e+00
           skim               -               -               -               -          13584.69             10.42         6.8e-01         5.2e-04         6.8e-01         5.2e-04
      PassBPTX0          0.0000          1.0000               -               -          13584.69             10.42         1.0e+00         1.1e-03         6.8e-01         5.2e-04
   PassPhysDecl            -inf            +inf               -               -          13584.69             10.42         1.0e+00         1.1e-03         6.8e-01         5.2e-04
PassBeamScraping          0.0000          1.0000               -               -          13584.55             10.42         1.0e+00         1.1e-03         6.8e-01         5.2e-04
PassPrimaryVertex          0.0000          1.0000               -               -          13572.43             10.43         1.0e+00         1.1e-03         6.8e-01         5.2e-04
PassHBHENoiseFilter            -inf            +inf               -               -          13572.43             10.43         1.0e+00         1.1e-03         6.8e-01         5.2e-04
        PassHLT          0.0000          1.0000               -               -           9536.50             11.23         7.0e-01         9.9e-04         4.8e-01         5.6e-04
       nEle_all            -inf            +inf               -               -           9536.50             11.23         1.0e+00         1.7e-03         4.8e-01         5.6e-04
     nEle_PtCut            -inf            +inf               -               -           9536.50             11.23         1.0e+00         1.7e-03         4.8e-01         5.6e-04
nEle_PtCut_IDISO_noOvrlp          1.0000            +inf               -               -             13.91              0.33         1.5e-03         3.5e-05         7.0e-04         1.7e-05
Pt1stEle_IDISO_NoOvrlp         30.0000            +inf               -               -             13.91              0.33         1.0e+00         3.4e-02         7.0e-04         1.7e-05
Eta1stEle_IDISO_NoOvrlp            -inf            +inf               -               -             13.91              0.33         1.0e+00         3.4e-02         7.0e-04         1.7e-05
mEta1stEle_IDISO_NoOvrlp            -inf          2.5000               -               -             13.91              0.33         1.0e+00         3.4e-02         7.0e-04         1.7e-05
Pt2ndEle_IDISO_NoOvrlp         30.0000            +inf               -               -             13.91              0.33         1.0e+00         3.4e-02         7.0e-04         1.7e-05
Eta2ndEle_IDISO_NoOvrlp            -inf            +inf               -               -             13.91              0.33         1.0e+00         3.4e-02         7.0e-04         1.7e-05
mEta2ndEle_IDISO_NoOvrlp            -inf          2.5000               -               -             13.89              0.33         1.0e+00         3.4e-02         7.0e-04         1.7e-05
maxMEtaEles_IDISO_NoOvrl            -inf            +inf               -               -             13.89              0.33         1.0e+00         3.4e-02         7.0e-04         1.7e-05
        Mee_PAS            -inf            +inf               -               -             13.89              0.33         1.0e+00         3.4e-02         7.0e-04         1.7e-05
      sTele_PAS            -inf            +inf               -               -             13.89              0.33         1.0e+00         3.4e-02         7.0e-04         1.7e-05
       nJet_PAS            -inf            +inf               -               -             13.89              0.33         1.0e+00         3.4e-02         7.0e-04         1.7e-05
   Pt1stJet_PAS            -inf            +inf               -               -             12.35              0.31         8.9e-01         3.1e-02         6.2e-04         1.6e-05
  Eta1stJet_PAS            -inf            +inf               -               -             12.35              0.31         1.0e+00         3.6e-02         6.2e-04         1.6e-05
   Pt2ndJet_PAS            -inf            +inf               -               -              5.35              0.20         4.3e-01         1.9e-02         2.7e-04         1.0e-05
  Eta2ndJet_PAS            -inf            +inf               -               -              5.35              0.20         1.0e+00         5.3e-02         2.7e-04         1.0e-05
       nJet_all            -inf            +inf               -               -              5.35              0.20         1.0e+00         5.3e-02         2.7e-04         1.0e-05
     nJet_PtCut            -inf            +inf               -               -              5.35              0.20         1.0e+00         5.3e-02         2.7e-04         1.0e-05
nJet_PtCut_noOvrlp            -inf            +inf               -               -              5.35              0.20         1.0e+00         5.3e-02         2.7e-04         1.0e-05
nJet_PtCut_noOvrlp_ID          1.0000            +inf               -               -              5.35              0.20         1.0e+00         5.3e-02         2.7e-04         1.0e-05
Pt1stJet_noOvrlp_ID         30.0000            +inf               -               -              5.35              0.20         1.0e+00         5.3e-02         2.7e-04         1.0e-05
Eta1stJet_noOvrlp_ID            -inf            +inf               -               -              5.35              0.20         1.0e+00         5.3e-02         2.7e-04         1.0e-05
mEta1stJet_noOvrlp_ID            -inf          3.0000               -               -              5.23              0.20         9.8e-01         5.2e-02         2.6e-04         9.9e-06
Pt2ndJet_noOvrlp_ID         30.0000            +inf               -               -              5.23              0.20         1.0e+00         5.3e-02         2.6e-04         9.9e-06
Eta2ndJet_noOvrlp_ID            -inf            +inf               -               -              5.23              0.20         1.0e+00         5.3e-02         2.6e-04         9.9e-06
mEta2ndJet_noOvrlp_ID            -inf          3.0000               -               -              4.92              0.19         9.4e-01         5.1e-02         2.5e-04         9.6e-06
maxMEtaJets_noOvrlp_ID            -inf            +inf               -               -              4.92              0.19         1.0e+00         5.5e-02         2.5e-04         9.6e-06
         sT_PAS            -inf            +inf               -               -              4.92              0.19         1.0e+00         5.5e-02         2.5e-04         9.6e-06
            Mee        100.0000            +inf               -               -              3.08              0.15         6.3e-01         3.9e-02         1.5e-04         7.5e-06
             sT        300.0000            +inf               -               -              1.30              0.10         4.2e-01         3.7e-02         6.6e-05         4.8e-06
    Mej_1stPair            -inf            +inf               -               -              1.30              0.10         1.0e+00         1.0e-01         6.6e-05         4.8e-06
    Mej_2ndPair            -inf            +inf               -               -              1.30              0.10         1.0e+00         1.0e-01         6.6e-05         4.8e-06


LQeejj_M100
   variableName            min1            max1            min2            max2             Npass          errNpass          EffRel       errEffRel          EffAbs       errEffAbs
          nocut               -               -               -               -          97986.10              0.00         1.0e+00         0.0e+00         1.0e+00         0.0e+00
           skim               -               -               -               -          96185.12             58.86         9.8e-01         6.0e-04         9.8e-01         6.0e-04
      PassBPTX0          0.0000          1.0000               -               -          96185.12             58.86         1.0e+00         8.7e-04         9.8e-01         6.0e-04
   PassPhysDecl            -inf            +inf               -               -          96185.12             58.86         1.0e+00         8.7e-04         9.8e-01         6.0e-04
PassBeamScraping          0.0000          1.0000               -               -          96185.12             58.86         1.0e+00         8.7e-04         9.8e-01         6.0e-04
PassPrimaryVertex          0.0000          1.0000               -               -          96159.64             59.26         1.0e+00         8.7e-04         9.8e-01         6.0e-04
PassHBHENoiseFilter            -inf            +inf               -               -          96159.64             59.26         1.0e+00         8.7e-04         9.8e-01         6.0e-04
        PassHLT          0.0000          1.0000               -               -          95946.03             62.57         1.0e+00         9.0e-04         9.8e-01         6.4e-04
       nEle_all            -inf            +inf               -               -          95946.03             62.57         1.0e+00         9.2e-04         9.8e-01         6.4e-04
     nEle_PtCut            -inf            +inf               -               -          95946.03             62.57         1.0e+00         9.2e-04         9.8e-01         6.4e-04
nEle_PtCut_IDISO_noOvrlp          1.0000            +inf               -               -          35286.75            210.35         3.7e-01         2.2e-03         3.6e-01         2.1e-03
Pt1stEle_IDISO_NoOvrlp         30.0000            +inf               -               -          35286.75            210.35         1.0e+00         8.4e-03         3.6e-01         2.1e-03
Eta1stEle_IDISO_NoOvrlp            -inf            +inf               -               -          35286.75            210.35         1.0e+00         8.4e-03         3.6e-01         2.1e-03
mEta1stEle_IDISO_NoOvrlp            -inf          2.5000               -               -          35271.08            210.33         1.0e+00         8.4e-03         3.6e-01         2.1e-03
Pt2ndEle_IDISO_NoOvrlp         30.0000            +inf               -               -          35271.08            210.33         1.0e+00         8.4e-03         3.6e-01         2.1e-03
Eta2ndEle_IDISO_NoOvrlp            -inf            +inf               -               -          35271.08            210.33         1.0e+00         8.4e-03         3.6e-01         2.1e-03
mEta2ndEle_IDISO_NoOvrlp            -inf          2.5000               -               -          35247.56            210.30         1.0e+00         8.4e-03         3.6e-01         2.1e-03
maxMEtaEles_IDISO_NoOvrl            -inf            +inf               -               -          35247.56            210.30         1.0e+00         8.4e-03         3.6e-01         2.1e-03
        Mee_PAS            -inf            +inf               -               -          35247.56            210.30         1.0e+00         8.4e-03         3.6e-01         2.1e-03
      sTele_PAS            -inf            +inf               -               -          35247.56            210.30         1.0e+00         8.4e-03         3.6e-01         2.1e-03
       nJet_PAS            -inf            +inf               -               -          35247.56            210.30         1.0e+00         8.4e-03         3.6e-01         2.1e-03
   Pt1stJet_PAS            -inf            +inf               -               -          33852.24            208.38         9.6e-01         8.2e-03         3.5e-01         2.1e-03
  Eta1stJet_PAS            -inf            +inf               -               -          33852.24            208.38         1.0e+00         8.7e-03         3.5e-01         2.1e-03
   Pt2ndJet_PAS            -inf            +inf               -               -          24943.34            190.89         7.4e-01         7.2e-03         2.5e-01         1.9e-03
  Eta2ndJet_PAS            -inf            +inf               -               -          24943.34            190.89         1.0e+00         1.1e-02         2.5e-01         1.9e-03
       nJet_all            -inf            +inf               -               -          24943.34            190.89         1.0e+00         1.1e-02         2.5e-01         1.9e-03
     nJet_PtCut            -inf            +inf               -               -          24943.34            190.89         1.0e+00         1.1e-02         2.5e-01         1.9e-03
nJet_PtCut_noOvrlp            -inf            +inf               -               -          24943.34            190.89         1.0e+00         1.1e-02         2.5e-01         1.9e-03
nJet_PtCut_noOvrlp_ID          1.0000            +inf               -               -          24943.34            190.89         1.0e+00         1.1e-02         2.5e-01         1.9e-03
Pt1stJet_noOvrlp_ID         30.0000            +inf               -               -          24943.34            190.89         1.0e+00         1.1e-02         2.5e-01         1.9e-03
Eta1stJet_noOvrlp_ID            -inf            +inf               -               -          24943.34            190.89         1.0e+00         1.1e-02         2.5e-01         1.9e-03
mEta1stJet_noOvrlp_ID            -inf          3.0000               -               -          24561.20            189.91         9.8e-01         1.1e-02         2.5e-01         1.9e-03
Pt2ndJet_noOvrlp_ID         30.0000            +inf               -               -          24561.20            189.91         1.0e+00         1.1e-02         2.5e-01         1.9e-03
Eta2ndJet_noOvrlp_ID            -inf            +inf               -               -          24561.20            189.91         1.0e+00         1.1e-02         2.5e-01         1.9e-03
mEta2ndJet_noOvrlp_ID            -inf          3.0000               -               -          23755.75            187.79         9.7e-01         1.1e-02         2.4e-01         1.9e-03
maxMEtaJets_noOvrlp_ID            -inf            +inf               -               -          23755.75            187.79         1.0e+00         1.1e-02         2.4e-01         1.9e-03
         sT_PAS            -inf            +inf               -               -          23755.75            187.79         1.0e+00         1.1e-02         2.4e-01         1.9e-03
            Mee        100.0000            +inf               -               -          12271.78            145.04         5.2e-01         7.3e-03         1.3e-01         1.5e-03
             sT        300.0000            +inf               -               -           5001.21             96.44         4.1e-01         9.2e-03         5.1e-02         9.8e-04
    Mej_1stPair            -inf            +inf               -               -           5001.21             96.44         1.0e+00         2.7e-02         5.1e-02         9.8e-04
    Mej_2ndPair            -inf            +inf               -               -           5001.21             96.44         1.0e+00         2.7e-02         5.1e-02         9.8e-04


LQeejj_M600
   variableName            min1            max1            min2            max2             Npass          errNpass          EffRel       errEffRel          EffAbs       errEffAbs
          nocut               -               -               -               -              3.15              0.00         1.0e+00         0.0e+00         1.0e+00         0.0e+00
           skim               -               -               -               -              3.15              0.00         1.0e+00         0.0e+00         1.0e+00         0.0e+00
      PassBPTX0          0.0000          1.0000               -               -              3.15              0.00         1.0e+00         0.0e+00         1.0e+00         0.0e+00
   PassPhysDecl            -inf            +inf               -               -              3.15              0.00         1.0e+00         0.0e+00         1.0e+00         0.0e+00
PassBeamScraping          0.0000          1.0000               -               -              3.15              0.00         1.0e+00         0.0e+00         1.0e+00         0.0e+00
PassPrimaryVertex          0.0000          1.0000               -               -              3.14              0.00         1.0e+00         3.2e-04         1.0e+00         3.2e-04
PassHBHENoiseFilter            -inf            +inf               -               -              3.14              0.00         1.0e+00         4.5e-04         1.0e+00         3.2e-04
        PassHLT          0.0000          1.0000               -               -              3.14              0.00         1.0e+00         4.5e-04         1.0e+00         3.2e-04
       nEle_all            -inf            +inf               -               -              3.14              0.00         1.0e+00         4.5e-04         1.0e+00         3.2e-04
     nEle_PtCut            -inf            +inf               -               -              3.14              0.00         1.0e+00         4.5e-04         1.0e+00         3.2e-04
nEle_PtCut_IDISO_noOvrlp          1.0000            +inf               -               -              2.16              0.01         6.9e-01         1.9e-03         6.9e-01         1.9e-03
Pt1stEle_IDISO_NoOvrlp         30.0000            +inf               -               -              2.16              0.01         1.0e+00         3.9e-03         6.9e-01         1.9e-03
Eta1stEle_IDISO_NoOvrlp            -inf            +inf               -               -              2.16              0.01         1.0e+00         3.9e-03         6.9e-01         1.9e-03
mEta1stEle_IDISO_NoOvrlp            -inf          2.5000               -               -              2.16              0.01         1.0e+00         3.9e-03         6.9e-01         1.9e-03
