ZJetMadgraph
             variableName            min1            max1            min2            max2             Npass          errNpass          EffRel       errEffRel          EffAbs       errEffAbs
          nJet_PAS_EtaCut            -inf            +inf               -               -           59.2822           15.3040          1.0000          0.3651      3.0010e-04      7.7473e-05
             Pt1stEle_PAS            -inf            +inf               -               -           59.2822           15.3040          1.0000          0.3651      3.0010e-04      7.7473e-05
            Eta1stEle_PAS            -inf            +inf               -               -           59.2822           15.3040          1.0000          0.3651      3.0010e-04      7.7473e-05
             Pt2ndEle_PAS            -inf            +inf               -               -           59.2822           15.3040          1.0000          0.3651      3.0010e-04      7.7473e-05
            Eta2ndEle_PAS            -inf            +inf               -               -           59.2822           15.3040          1.0000          0.3651      3.0010e-04      7.7473e-05
                  Mee_PAS            -inf            +inf               -               -           59.2822           15.3040          1.0000          0.3651      3.0010e-04      7.7473e-05
                sTele_PAS            -inf            +inf               -               -           59.2822           15.3040          1.0000          0.3651      3.0010e-04      7.7473e-05
             Pt1stJet_PAS            -inf            +inf               -               -           59.2822           15.3040          1.0000          0.3651      3.0010e-04      7.7473e-05
            Eta1stJet_PAS            -inf            +inf               -               -           59.2822           15.3040          1.0000          0.3651      3.0010e-04      7.7473e-05
             Pt2ndJet_PAS            -inf            +inf               -               -           59.2822           15.3040          1.0000          0.3651      3.0010e-04      7.7473e-05
            Eta2ndJet_PAS            -inf            +inf               -               -           59.2822           15.3040          1.0000          0.3651      3.0010e-04      7.7473e-05
                  Mjj_PAS            -inf            +inf               -               -           59.2822           15.3040          1.0000          0.3651      3.0010e-04      7.7473e-05
                sTjet_PAS            -inf            +inf               -               -           59.2822           15.3040          1.0000          0.3651      3.0010e-04      7.7473e-05
                   sT_PAS            -inf            +inf               -               -           59.2822           15.3040          1.0000          0.3651      3.0010e-04      7.7473e-05
          Mej_1stPair_PAS            -inf            +inf               -               -           59.2822           15.3040          1.0000          0.3651      3.0010e-04      7.7473e-05
          Mej_2ndPair_PAS            -inf            +inf               -               -           59.2822           15.3040          1.0000          0.3651      3.0010e-04      7.7473e-05
                pfMET_PAS            -inf            +inf               -               -           59.2822           15.3040          1.0000          0.3651      3.0010e-04      7.7473e-05
                tcMET_PAS            -inf            +inf               -               -           59.2822           15.3040          1.0000          0.3651      3.0010e-04      7.7473e-05
              caloMET_PAS            -inf            +inf               -               -           59.2822           15.3040          1.0000          0.3651      3.0010e-04      7.7473e-05
                      Mee        125.0000            +inf               -               -           39.5214           12.4962          0.6667          0.2721      2.0007e-04      6.3259e-05
                       sT            -inf            +inf               -               -           39.5214           12.4962          1.0000          0.4472      2.0007e-04      6.3259e-05
                sT_MLQ150        260.0000            +inf               -               -           31.6171           11.1770          0.8000          0.3794      1.6005e-04      5.6581e-05
                sT_MLQ200        340.0000            +inf               -               -           15.8086            7.9040          0.5000          0.3062      8.0027e-05      4.0012e-05
                sT_MLQ250        400.0000            +inf               -               -            7.9043            5.5890          0.5000          0.4330      4.0014e-05      2.8293e-05
                sT_MLQ280        450.0000            +inf               -               -            7.9043            5.5890          1.0000          1.0000      4.0014e-05      2.8293e-05
                sT_MLQ300        470.0000            +inf               -               -        0.0000e+00        0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
             minDeltaR_ej            -inf            +inf               -               -        0.0000e+00        0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
             maxDeltaR_ej            -inf            +inf               -               -        0.0000e+00        0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
              Mej_1stPair            -inf            +inf               -               -        0.0000e+00        0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
              Mej_2ndPair            -inf            +inf               -               -        0.0000e+00        0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
                sT_MLQ320        490.0000            +inf               -               -        0.0000e+00        0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
                sT_MLQ340        510.0000            +inf               -               -        0.0000e+00        0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
                sT_MLQ370        540.0000            +inf               -               -        0.0000e+00        0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
                sT_MLQ400        560.0000            +inf               -               -        0.0000e+00        0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
                sT_MLQ450        620.0000            +inf               -               -        0.0000e+00        0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
                sT_MLQ500        660.0000            +inf               -               -        0.0000e+00        0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00


TTbar_Madgraph
             variableName            min1            max1            min2            max2             Npass          errNpass          EffRel       errEffRel          EffAbs       errEffAbs
                    nocut               -               -               -               -      6440800.0000        0.0000e+00          1.0000      0.0000e+00          1.0000      0.0000e+00
                     skim               -               -               -               -      4472588.1812         2435.9106          0.6944      3.7820e-04          0.6944      3.7820e-04
                PassBPTX0          0.0000          1.0000               -               -      4472588.1812         2435.9106          1.0000      7.7022e-04          0.6944      3.7820e-04
             PassPhysDecl            -inf            +inf               -               -      4472588.1812         2435.9106          1.0000      7.7022e-04          0.6944      3.7820e-04
         PassBeamScraping          0.0000          1.0000               -               -      4472497.0012         2435.9106          1.0000      7.7022e-04          0.6944      3.7820e-04
        PassPrimaryVertex          0.0000          1.0000               -               -      4470425.9123         2436.6835          0.9995      7.7018e-04          0.6941      3.7832e-04
                  PassHLT            -inf            +inf               -               -      4470425.9123         2436.6835          1.0000      7.7084e-04          0.6941      3.7832e-04
                 nEle_all            -inf            +inf               -               -      4470425.9123         2436.6835          1.0000      7.7084e-04          0.6941      3.7832e-04
               nEle_PtCut            -inf            +inf               -               -      4470425.9123         2436.6835          1.0000      7.7084e-04          0.6941      3.7832e-04
 nEle_PtCut_IDISO_noOvrlp          1.0000            +inf               -               -        26246.8188          336.8860      5.8712e-03      7.5427e-05      4.0751e-03      5.2305e-05
   Pt1stEle_IDISO_NoOvrlp         30.0000            +inf               -               -        26246.8188          336.8860          1.0000      1.8152e-02      4.0751e-03      5.2305e-05
  Eta1stEle_IDISO_NoOvrlp            -inf            +inf               -               -        26246.8188          336.8860          1.0000      1.8152e-02      4.0751e-03      5.2305e-05
 mEta1stEle_IDISO_NoOvrlp            -inf          2.5000               -               -        26246.8188          336.8860          1.0000      1.8152e-02      4.0751e-03      5.2305e-05
   Pt2ndEle_IDISO_NoOvrlp         30.0000            +inf               -               -        26246.8188          336.8860          1.0000      1.8152e-02      4.0751e-03      5.2305e-05
  Eta2ndEle_IDISO_NoOvrlp            -inf            +inf               -               -        26246.8188          336.8860          1.0000      1.8152e-02      4.0751e-03      5.2305e-05
 mEta2ndEle_IDISO_NoOvrlp            -inf          2.5000               -               -        26233.7931          336.8023          0.9995      1.8145e-02      4.0731e-03      5.2292e-05
 maxMEtaEles_IDISO_NoOvrl            -inf            +inf               -               -        26233.7931          336.8023          1.0000      1.8156e-02      4.0731e-03      5.2292e-05
               Mee_presel         50.0000            +inf               -               -        24249.5423          323.8692          0.9244      1.7124e-02      3.7650e-03      5.0284e-05
           Mee_TwoEleOnly            -inf            +inf               -               -        24249.5423          323.8692          1.0000      1.8888e-02      3.7650e-03      5.0284e-05
      nJet_TwoEleOnly_All            -inf            +inf               -               -        24249.5423          323.8692          1.0000      1.8888e-02      3.7650e-03      5.0284e-05
   nJet_TwoEleOnly_EtaCut            -inf            +inf               -               -        24249.5423          323.8692          1.0000      1.8888e-02      3.7650e-03      5.0284e-05
                 nJet_all            -inf            +inf               -               -        24249.5423          323.8692          1.0000      1.8888e-02      3.7650e-03      5.0284e-05
               nJet_PtCut            -inf            +inf               -               -        24249.5423          323.8692          1.0000      1.8888e-02      3.7650e-03      5.0284e-05
       nJet_PtCut_noOvrlp            -inf            +inf               -               -        24249.5423          323.8692          1.0000      1.8888e-02      3.7650e-03      5.0284e-05
    nJet_PtCut_noOvrlp_ID          1.0000            +inf               -               -        18922.0242          286.2034          0.7803      1.5745e-02      2.9378e-03      4.4436e-05
      Pt1stJet_noOvrlp_ID         30.0000            +inf               -               -        18922.0242          286.2034          1.0000      2.1391e-02      2.9378e-03      4.4436e-05
     Eta1stJet_noOvrlp_ID            -inf            +inf               -               -        18922.0242          286.2034          1.0000      2.1391e-02      2.9378e-03      4.4436e-05
    mEta1stJet_noOvrlp_ID            -inf          3.0000               -               -        18774.3994          285.0891          0.9922      2.1266e-02      2.9149e-03      4.4263e-05
      Pt2ndJet_noOvrlp_ID         30.0000            +inf               -               -        18774.3994          285.0891          1.0000      2.1475e-02      2.9149e-03      4.4263e-05
     Eta2ndJet_noOvrlp_ID            -inf            +inf               -               -        18774.3994          285.0891          1.0000      2.1475e-02      2.9149e-03      4.4263e-05
    mEta2ndJet_noOvrlp_ID            -inf          3.0000               -               -        18318.4993          281.6175          0.9757      2.1084e-02      2.8441e-03      4.3724e-05
   maxMEtaJets_noOvrlp_ID            -inf            +inf               -               -        18318.4993          281.6175          1.0000      2.1741e-02      2.8441e-03      4.3724e-05
       minDRej_selecPairs          0.7000            +inf               -               -        17567.3497          275.8015          0.9590      2.1072e-02      2.7275e-03      4.2821e-05
       minDRej_unselPairs          0.7000            +inf               -               -        16803.1743          269.7471          0.9565      2.1477e-02      2.6089e-03      4.1881e-05
           sT_preliminary        250.0000            +inf               -               -        10199.1360          210.2664          0.6070      1.5860e-02      1.5835e-03      3.2646e-05
             nJet_PAS_All            -inf            +inf               -               -        10199.1360          210.2664          1.0000      2.9156e-02      1.5835e-03      3.2646e-05
          nJet_PAS_EtaCut            -inf            +inf               -               -        10199.1360          210.2664          1.0000      2.9156e-02      1.5835e-03      3.2646e-05
             Pt1stEle_PAS            -inf            +inf               -               -        10199.1360          210.2664          1.0000      2.9156e-02      1.5835e-03      3.2646e-05
            Eta1stEle_PAS            -inf            +inf               -               -        10199.1360          210.2664          1.0000      2.9156e-02      1.5835e-03      3.2646e-05
             Pt2ndEle_PAS            -inf            +inf               -               -        10199.1360          210.2664          1.0000      2.9156e-02      1.5835e-03      3.2646e-05
            Eta2ndEle_PAS            -inf            +inf               -               -        10199.1360          210.2664          1.0000      2.9156e-02      1.5835e-03      3.2646e-05
                  Mee_PAS            -inf            +inf               -               -        10199.1360          210.2664          1.0000      2.9156e-02      1.5835e-03      3.2646e-05
                sTele_PAS            -inf            +inf               -               -        10199.1360          210.2664          1.0000      2.9156e-02      1.5835e-03      3.2646e-05
             Pt1stJet_PAS            -inf            +inf               -               -        10199.1360          210.2664          1.0000      2.9156e-02      1.5835e-03      3.2646e-05
            Eta1stJet_PAS            -inf            +inf               -               -        10199.1360          210.2664          1.0000      2.9156e-02      1.5835e-03      3.2646e-05
             Pt2ndJet_PAS            -inf            +inf               -               -        10199.1360          210.2664          1.0000      2.9156e-02      1.5835e-03      3.2646e-05
            Eta2ndJet_PAS            -inf            +inf               -               -        10199.1360          210.2664          1.0000      2.9156e-02      1.5835e-03      3.2646e-05
                  Mjj_PAS            -inf            +inf               -               -        10199.1360          210.2664          1.0000      2.9156e-02      1.5835e-03      3.2646e-05
                sTjet_PAS            -inf            +inf               -               -        10199.1360          210.2664          1.0000      2.9156e-02      1.5835e-03      3.2646e-05
                   sT_PAS            -inf            +inf               -               -        10199.1360          210.2664          1.0000      2.9156e-02      1.5835e-03      3.2646e-05
          Mej_1stPair_PAS            -inf            +inf               -               -        10199.1360          210.2664          1.0000      2.9156e-02      1.5835e-03      3.2646e-05
          Mej_2ndPair_PAS            -inf            +inf               -               -        10199.1360          210.2664          1.0000      2.9156e-02      1.5835e-03      3.2646e-05
                pfMET_PAS            -inf            +inf               -               -        10199.1360          210.2664          1.0000      2.9156e-02      1.5835e-03      3.2646e-05
                tcMET_PAS            -inf            +inf               -               -        10199.1360          210.2664          1.0000      2.9156e-02      1.5835e-03      3.2646e-05
              caloMET_PAS            -inf            +inf               -               -        10199.1360          210.2664          1.0000      2.9156e-02      1.5835e-03      3.2646e-05
                      Mee        125.0000            +inf               -               -         5852.8886          159.3390          0.5739      1.9597e-02      9.0872e-04      2.4739e-05
                       sT            -inf            +inf               -               -         5852.8886          159.3390          1.0000      3.8501e-02      9.0872e-04      2.4739e-05
                sT_MLQ150        260.0000            +inf               -               -         5449.0914          153.7483          0.9310      3.6503e-02      8.4603e-04      2.3871e-05
                sT_MLQ200        340.0000            +inf               -               -         2605.1433          106.3312          0.4781      2.3722e-02      4.0448e-04      1.6509e-05
                sT_MLQ250        400.0000            +inf               -               -         1324.2812           75.8211          0.5083      3.5743e-02      2.0561e-04      1.1772e-05
                sT_MLQ280        450.0000            +inf               -               -          694.7049           54.9168          0.5246      5.1204e-02      1.0786e-04      8.5264e-06
                sT_MLQ300        470.0000            +inf               -               -          516.6868           47.3618          0.7437      9.0026e-02      8.0221e-05      7.3534e-06
             minDeltaR_ej            -inf            +inf               -               -          516.6868           47.3618          1.0000          0.1296      8.0221e-05      7.3534e-06
             maxDeltaR_ej            -inf            +inf               -               -          516.6868           47.3618          1.0000          0.1296      8.0221e-05      7.3534e-06
              Mej_1stPair            -inf            +inf               -               -          516.6868           47.3618          1.0000          0.1296      8.0221e-05      7.3534e-06
              Mej_2ndPair            -inf            +inf               -               -          516.6868           47.3618          1.0000          0.1296      8.0221e-05      7.3534e-06
                sT_MLQ320        490.0000            +inf               -               -          429.8486           43.1991          0.8319          0.1132      6.6738e-05      6.7071e-06
                sT_MLQ340        510.0000            +inf               -               -          316.9591           37.0951          0.7374          0.1137      4.9211e-05      5.7594e-06
                sT_MLQ370        540.0000            +inf               -               -          260.5143           33.6306          0.8219          0.1432      4.0448e-05      5.2215e-06
                sT_MLQ400        560.0000            +inf               -               -          195.3857           29.1253          0.7500          0.1479      3.0336e-05      4.5220e-06
                sT_MLQ450        620.0000            +inf               -               -          121.5734           22.9750          0.6222          0.1498      1.8876e-05      3.5671e-06
                sT_MLQ500        660.0000            +inf               -               -           78.1543           18.4207          0.6429          0.1942      1.2134e-05      2.8600e-06


LQenujj_M320
             variableName            min1            max1            min2            max2             Npass          errNpass          EffRel       errEffRel          EffAbs       errEffAbs
                    nocut               -               -               -               -        13678.4000        0.0000e+00          1.0000      0.0000e+00          1.0000      0.0000e+00
                     skim               -               -               -               -        13242.7893            7.2366          0.9682      5.2905e-04          0.9682      5.2905e-04
                PassBPTX0          0.0000          1.0000               -               -        13242.7893            7.2366          1.0000      7.7280e-04          0.9682      5.2905e-04
             PassPhysDecl            -inf            +inf               -               -        13242.7893            7.2366          1.0000      7.7280e-04          0.9682      5.2905e-04
         PassBeamScraping          0.0000          1.0000               -               -        13242.6651            7.2375          1.0000      7.7285e-04          0.9681      5.2912e-04
        PassPrimaryVertex          0.0000          1.0000               -               -        13237.0772            7.2822          0.9996      7.7514e-04          0.9677      5.3239e-04
                  PassHLT            -inf            +inf               -               -        13237.0772            7.2822          1.0000      7.7802e-04          0.9677      5.3239e-04
                 nEle_all            -inf            +inf               -               -        13237.0772            7.2822          1.0000      7.7802e-04          0.9677      5.3239e-04
               nEle_PtCut            -inf            +inf               -               -        13237.0772            7.2822          1.0000      7.7802e-04          0.9677      5.3239e-04
 nEle_PtCut_IDISO_noOvrlp          1.0000            +inf               -               -           10.0583            1.1172      7.5986e-04      8.4398e-05      7.3534e-04      8.1674e-05
   Pt1stEle_IDISO_NoOvrlp         30.0000            +inf               -               -           10.0583            1.1172          1.0000          0.1571      7.3534e-04      8.1674e-05
  Eta1stEle_IDISO_NoOvrlp            -inf            +inf               -               -           10.0583            1.1172          1.0000          0.1571      7.3534e-04      8.1674e-05
 mEta1stEle_IDISO_NoOvrlp            -inf          2.5000               -               -           10.0583            1.1172          1.0000          0.1571      7.3534e-04      8.1674e-05
   Pt2ndEle_IDISO_NoOvrlp         30.0000            +inf               -               -           10.0583            1.1172          1.0000          0.1571      7.3534e-04      8.1674e-05
  Eta2ndEle_IDISO_NoOvrlp            -inf            +inf               -               -           10.0583            1.1172          1.0000          0.1571      7.3534e-04      8.1674e-05
 mEta2ndEle_IDISO_NoOvrlp            -inf          2.5000               -               -            9.9341            1.1103          0.9877          0.1556      7.2626e-04      8.1169e-05
 maxMEtaEles_IDISO_NoOvrl            -inf            +inf               -               -            9.9341            1.1103          1.0000          0.1581      7.2626e-04      8.1169e-05
               Mee_presel         50.0000            +inf               -               -            9.0649            1.0606          0.9125          0.1476      6.6271e-04      7.7537e-05
           Mee_TwoEleOnly            -inf            +inf               -               -            9.0649            1.0606          1.0000          0.1655      6.6271e-04      7.7537e-05
      nJet_TwoEleOnly_All            -inf            +inf               -               -            9.0649            1.0606          1.0000          0.1655      6.6271e-04      7.7537e-05
   nJet_TwoEleOnly_EtaCut            -inf            +inf               -               -            9.0649            1.0606          1.0000          0.1655      6.6271e-04      7.7537e-05
                 nJet_all            -inf            +inf               -               -            9.0649            1.0606          1.0000          0.1655      6.6271e-04      7.7537e-05
               nJet_PtCut            -inf            +inf               -               -            9.0649            1.0606          1.0000          0.1655      6.6271e-04      7.7537e-05
       nJet_PtCut_noOvrlp            -inf            +inf               -               -            9.0649            1.0606          1.0000          0.1655      6.6271e-04      7.7537e-05
    nJet_PtCut_noOvrlp_ID          1.0000            +inf               -               -            7.4506            0.9616          0.8219          0.1432      5.4470e-04      7.0299e-05
      Pt1stJet_noOvrlp_ID         30.0000            +inf               -               -            7.4506            0.9616          1.0000          0.1825      5.4470e-04      7.0299e-05
     Eta1stJet_noOvrlp_ID            -inf            +inf               -               -            7.4506            0.9616          1.0000          0.1825      5.4470e-04      7.0299e-05
    mEta1stJet_noOvrlp_ID            -inf          3.0000               -               -            7.4506            0.9616          1.0000          0.1825      5.4470e-04      7.0299e-05
      Pt2ndJet_noOvrlp_ID         30.0000            +inf               -               -            7.4506            0.9616          1.0000          0.1825      5.4470e-04      7.0299e-05
     Eta2ndJet_noOvrlp_ID            -inf            +inf               -               -            7.4506            0.9616          1.0000          0.1825      5.4470e-04      7.0299e-05
    mEta2ndJet_noOvrlp_ID            -inf          3.0000               -               -            7.4506            0.9616          1.0000          0.1825      5.4470e-04      7.0299e-05
   maxMEtaJets_noOvrlp_ID            -inf            +inf               -               -            7.4506            0.9616          1.0000          0.1825      5.4470e-04      7.0299e-05
       minDRej_selecPairs          0.7000            +inf               -               -            7.0781            0.9372          0.9500          0.1757      5.1746e-04      6.8519e-05
       minDRej_unselPairs          0.7000            +inf               -               -            6.9539            0.9290          0.9825          0.1848      5.0838e-04      6.7916e-05
           sT_preliminary        250.0000            +inf               -               -            6.8297            0.9207          0.9821          0.1864      4.9931e-04      6.7308e-05
             nJet_PAS_All            -inf            +inf               -               -            6.8297            0.9207          1.0000          0.1906      4.9931e-04      6.7308e-05
          nJet_PAS_EtaCut            -inf            +inf               -               -            6.8297            0.9207          1.0000          0.1906      4.9931e-04      6.7308e-05
             Pt1stEle_PAS            -inf            +inf               -               -            6.8297            0.9207          1.0000          0.1906      4.9931e-04      6.7308e-05
            Eta1stEle_PAS            -inf            +inf               -               -            6.8297            0.9207          1.0000          0.1906      4.9931e-04      6.7308e-05
             Pt2ndEle_PAS            -inf            +inf               -               -            6.8297            0.9207          1.0000          0.1906      4.9931e-04      6.7308e-05
            Eta2ndEle_PAS            -inf            +inf               -               -            6.8297            0.9207          1.0000          0.1906      4.9931e-04      6.7308e-05
                  Mee_PAS            -inf            +inf               -               -            6.8297            0.9207          1.0000          0.1906      4.9931e-04      6.7308e-05
                sTele_PAS            -inf            +inf               -               -            6.8297            0.9207          1.0000          0.1906      4.9931e-04      6.7308e-05
             Pt1stJet_PAS            -inf            +inf               -               -            6.8297            0.9207          1.0000          0.1906      4.9931e-04      6.7308e-05
            Eta1stJet_PAS            -inf            +inf               -               -            6.8297            0.9207          1.0000          0.1906      4.9931e-04      6.7308e-05
             Pt2ndJet_PAS            -inf            +inf               -               -            6.8297            0.9207          1.0000          0.1906      4.9931e-04      6.7308e-05
            Eta2ndJet_PAS            -inf            +inf               -               -            6.8297            0.9207          1.0000          0.1906      4.9931e-04      6.7308e-05
                  Mjj_PAS            -inf            +inf               -               -            6.8297            0.9207          1.0000          0.1906      4.9931e-04      6.7308e-05
                sTjet_PAS            -inf            +inf               -               -            6.8297            0.9207          1.0000          0.1906      4.9931e-04      6.7308e-05
                   sT_PAS            -inf            +inf               -               -            6.8297            0.9207          1.0000          0.1906      4.9931e-04      6.7308e-05
          Mej_1stPair_PAS            -inf            +inf               -               -            6.8297            0.9207          1.0000          0.1906      4.9931e-04      6.7308e-05
          Mej_2ndPair_PAS            -inf            +inf               -               -            6.8297            0.9207          1.0000          0.1906      4.9931e-04      6.7308e-05
                pfMET_PAS            -inf            +inf               -               -            6.8297            0.9207          1.0000          0.1906      4.9931e-04      6.7308e-05
                tcMET_PAS            -inf            +inf               -               -            6.8297            0.9207          1.0000          0.1906      4.9931e-04      6.7308e-05
              caloMET_PAS            -inf            +inf               -               -            6.8297            0.9207          1.0000          0.1906      4.9931e-04      6.7308e-05
                      Mee        125.0000            +inf               -               -            4.8429            0.7753          0.7091          0.1484      3.5405e-04      5.6683e-05
                       sT            -inf            +inf               -               -            4.8429            0.7753          1.0000          0.2264      3.5405e-04      5.6683e-05
                sT_MLQ150        260.0000            +inf               -               -            4.8429            0.7753          1.0000          0.2264      3.5405e-04      5.6683e-05
                sT_MLQ200        340.0000            +inf               -               -            4.4703            0.7449          0.9231          0.2133      3.2682e-04      5.4459e-05
                sT_MLQ250        400.0000            +inf               -               -            4.0978            0.7132          0.9167          0.2209      2.9958e-04      5.2142e-05
                sT_MLQ280        450.0000            +inf               -               -            3.6011            0.6686          0.8788          0.2236      2.6327e-04      4.8881e-05
                sT_MLQ300        470.0000            +inf               -               -            3.4769            0.6570          0.9655          0.2558      2.5419e-04      4.8030e-05
             minDeltaR_ej            -inf            +inf               -               -            3.4769            0.6570          1.0000          0.2672      2.5419e-04      4.8030e-05
             maxDeltaR_ej            -inf            +inf               -               -            3.4769            0.6570          1.0000          0.2672      2.5419e-04      4.8030e-05
              Mej_1stPair            -inf            +inf               -               -            3.4769            0.6570          1.0000          0.2672      2.5419e-04      4.8030e-05
              Mej_2ndPair            -inf            +inf               -               -            3.4769            0.6570          1.0000          0.2672      2.5419e-04      4.8030e-05
                sT_MLQ320        490.0000            +inf               -               -            3.1044            0.6208          0.8929          0.2456      2.2696e-04      4.5385e-05
                sT_MLQ340        510.0000            +inf               -               -            2.8561            0.5955          0.9200          0.2658      2.0880e-04      4.3533e-05
                sT_MLQ370        540.0000            +inf               -               -            2.6077            0.5690          0.9130          0.2755      1.9064e-04      4.1597e-05
                sT_MLQ400        560.0000            +inf               -               -            2.2352            0.5268          0.8571          0.2753      1.6341e-04      3.8513e-05
                sT_MLQ450        620.0000            +inf               -               -            1.6143            0.4477          0.7222          0.2629      1.1802e-04      3.2730e-05
                sT_MLQ500        660.0000            +inf               -               -            1.3659            0.4118          0.8462          0.3466      9.9861e-05      3.0108e-05


TTbar_Pythia
             variableName            min1            max1            min2            max2             Npass          errNpass          EffRel       errEffRel          EffAbs       errEffAbs
                    nocut               -               -               -               -      6440800.0000        0.0000e+00          1.0000      0.0000e+00          1.0000      0.0000e+00
                     skim               -               -               -               -      4406487.1644         3766.0646          0.6842      5.8472e-04          0.6842      5.8472e-04
                PassBPTX0          0.0000          1.0000               -               -      4406487.1644         3766.0646          1.0000      1.2087e-03          0.6842      5.8472e-04
             PassPhysDecl            -inf            +inf               -               -      4406487.1644         3766.0646          1.0000      1.2087e-03          0.6842      5.8472e-04
         PassBeamScraping          0.0000          1.0000               -               -      4406426.0186         3766.0646          1.0000      1.2087e-03          0.6841      5.8472e-04
        PassPrimaryVertex          0.0000          1.0000               -               -      4404836.2260         3766.8375          0.9996      1.2086e-03          0.6839      5.8484e-04
                  PassHLT            -inf            +inf               -               -      4404836.2260         3766.8375          1.0000      1.2094e-03          0.6839      5.8484e-04
                 nEle_all            -inf            +inf               -               -      4404836.2260         3766.8375          1.0000      1.2094e-03          0.6839      5.8484e-04
               nEle_PtCut            -inf            +inf               -               -      4404836.2260         3766.8375          1.0000      1.2094e-03          0.6839      5.8484e-04
 nEle_PtCut_IDISO_noOvrlp          1.0000            +inf               -               -        25558.9728          509.3320      5.8025e-03      1.1574e-04      3.9683e-03      7.9079e-05
   Pt1stEle_IDISO_NoOvrlp         30.0000            +inf               -               -        25558.9728          509.3320          1.0000      2.8182e-02      3.9683e-03      7.9079e-05
  Eta1stEle_IDISO_NoOvrlp            -inf            +inf               -               -        25558.9728          509.3320          1.0000      2.8182e-02      3.9683e-03      7.9079e-05
 mEta1stEle_IDISO_NoOvrlp            -inf          2.5000               -               -        25558.9728          509.3320          1.0000      2.8182e-02      3.9683e-03      7.9079e-05
   Pt2ndEle_IDISO_NoOvrlp         30.0000            +inf               -               -        25558.9728          509.3320          1.0000      2.8182e-02      3.9683e-03      7.9079e-05
  Eta2ndEle_IDISO_NoOvrlp            -inf            +inf               -               -        25558.9728          509.3320          1.0000      2.8182e-02      3.9683e-03      7.9079e-05
 mEta2ndEle_IDISO_NoOvrlp            -inf          2.5000               -               -        25538.5908          509.1259          0.9992      2.8165e-02      3.9651e-03      7.9047e-05
 maxMEtaEles_IDISO_NoOvrl            -inf            +inf               -               -        25538.5908          509.1259          1.0000      2.8193e-02      3.9651e-03      7.9047e-05
               Mee_presel         50.0000            +inf               -               -        23969.1802          493.3009          0.9385      2.6892e-02      3.7215e-03      7.6590e-05
           Mee_TwoEleOnly            -inf            +inf               -               -        23969.1802          493.3009          1.0000      2.9105e-02      3.7215e-03      7.6590e-05
      nJet_TwoEleOnly_All            -inf            +inf               -               -        23969.1802          493.3009          1.0000      2.9105e-02      3.7215e-03      7.6590e-05
   nJet_TwoEleOnly_EtaCut            -inf            +inf               -               -        23969.1802          493.3009          1.0000      2.9105e-02      3.7215e-03      7.6590e-05
                 nJet_all            -inf            +inf               -               -        23969.1802          493.3009          1.0000      2.9105e-02      3.7215e-03      7.6590e-05
               nJet_PtCut            -inf            +inf               -               -        23969.1802          493.3009          1.0000      2.9105e-02      3.7215e-03      7.6590e-05
       nJet_PtCut_noOvrlp            -inf            +inf               -               -        23969.1802          493.3009          1.0000      2.9105e-02      3.7215e-03      7.6590e-05
    nJet_PtCut_noOvrlp_ID          1.0000            +inf               -               -        17946.3122          427.0444          0.7487      2.3556e-02      2.7863e-03      6.6303e-05
      Pt1stJet_noOvrlp_ID         30.0000            +inf               -               -        17946.3122          427.0444          1.0000      3.3652e-02      2.7863e-03      6.6303e-05
     Eta1stJet_noOvrlp_ID            -inf            +inf               -               -        17946.3122          427.0444          1.0000      3.3652e-02      2.7863e-03      6.6303e-05
    mEta1stJet_noOvrlp_ID            -inf          3.0000               -               -        17742.4927          424.6226          0.9886      3.3366e-02      2.7547e-03      6.5927e-05
      Pt2ndJet_noOvrlp_ID         30.0000            +inf               -               -        17742.4927          424.6226          1.0000      3.3846e-02      2.7547e-03      6.5927e-05
     Eta2ndJet_noOvrlp_ID            -inf            +inf               -               -        17742.4927          424.6226          1.0000      3.3846e-02      2.7547e-03      6.5927e-05
    mEta2ndJet_noOvrlp_ID            -inf          3.0000               -               -        17161.6069          417.6344          0.9673      3.3014e-02      2.6645e-03      6.4842e-05
   maxMEtaJets_noOvrlp_ID            -inf            +inf               -               -        17161.6069          417.6344          1.0000      3.4415e-02      2.6645e-03      6.4842e-05
       minDRej_selecPairs          0.7000            +inf               -               -        16366.7107          407.8701          0.9537      3.3218e-02      2.5411e-03      6.3326e-05
       minDRej_unselPairs          0.7000            +inf               -               -        15694.1061          399.4262          0.9589      3.4156e-02      2.4367e-03      6.2015e-05
           sT_preliminary        250.0000            +inf               -               -         9722.1930          314.5171          0.6195      2.5499e-02      1.5095e-03      4.8832e-05
